#Gene	Study_E_Quad_Total_1	Study_E_Quad_Total_2	Study_E_Quad_Total_3	Study_E_Quad_Total_4	Study_E_Quad_Total_5	Study_E_Quad_Total_6	Study_E_Quad_Total_7	Study_E_Quad_Total_8	Study_E_Quad_Total_9	Study_E_Quad_Total_10	Study_E_Quad_Nascent_1	Study_E_Quad_Nascent_2	Study_E_Quad_Nascent_3	Study_E_Quad_Nascent_4	Study_E_Quad_Nascent_5	Study_E_Quad_Nascent_6	Study_E_Quad_Nascent_7	Study_E_Quad_Nascent_8	Study_E_Quad_Nascent_9	Study_E_Quad_Nascent_10
Sacs	10.2821	12.8426	14.7964	10.2278	11.6834	7.76163	10.2758	13.6905	14.1679	16.0029	65.5551	81.1676	77.0964	47.3589	52.1755	25.4556	48.9929	66.2362	71.0909	82.8229
Zfp712	0.926118	1.373	1.4926	1.72503	1.25992	0.80604	1.3258	1.11601	1.09341	1.28376	6.85102	3.7623	5.39556	5.89292	4.45214	4.7017	5.74853	5.42679	4.42768	4.68833
Zfp710	24.32567	18.98831	23.069074	28.91059	18.588232	17.70601	26.33441	35.16734	25.3605	24.55866	98.95612	82.94982	86.5134	114.76591	72.50479	60.8704	85.54623	116.5683	77.0908	84.76931
Zfp711	0.131198	0.188019	0.129776	0.0636027	0.0884685	0.147086	0.0814577	0.137575	0.182813	0.0891592	0.0	0.114402	0.0829149	0.239768	0.0596582	0.0	0.0	0.0	0.0864766	0.0286989
Zfp715	9.98849	10.7683	11.2161	11.0615	9.29465	8.85551	9.39522	10.41	9.9597	11.5889	70.7173	51.1979	43.4622	49.2089	51.8169	27.4801	42.3404	38.4671	39.9035	41.2895
Mllt6	27.7805	27.5409	27.8169	31.0366	27.222	24.1616	24.7058	30.3411	26.0684	29.6585	36.4303	61.1955	46.0298	35.3359	36.8053	35.149	35.7958	41.6906	38.5912	43.451
Zfp719	2.9524	3.37577	3.47832	3.24569	2.7697	2.80967	3.20866	3.03418	3.07223	3.09479	11.2584	10.5621	11.139	10.8921	12.8681	7.52771	10.2677	8.71628	9.03081	10.2394
Mllt1	14.2788	12.2517	13.4938	16.2608	13.9492	12.9234	12.3693	13.914	13.0426	13.5553	22.2345	24.9558	27.6697	24.4368	27.9249	23.5185	21.3213	21.3739	20.6001	25.2075
Mllt3	72.31958	79.345762	79.43534	55.11528	71.01803	58.82406	68.57411	64.02886	68.910362	69.52599	167.9531	169.28737	177.37151	102.36796	140.54671	97.67707	147.68169	127.26925	142.26495	157.51432
Btg4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Btg3	2.623101	1.565675	4.44083	2.43385	1.61157	4.72184	3.61842	1.6424	4.84662	6.44344	2.74624	3.36803	1.43713	1.5139	3.8109	2.34066	0.0	2.92889	0.704994	0.0
Btg2	15.1105	15.0532	15.9056	17.0398	26.8473	17.8347	16.4872	23.2096	25.9136	29.0906	45.2243	25.1917	49.8997	56.3428	76.658	28.7949	53.5506	55.6821	68.7925	55.7627
Btg1	10.8203	13.5808	10.8395	9.90727	11.8033	13.1708	9.40975	11.3125	12.2382	11.1172	20.7931	32.2227	20.3375	17.8392	24.5798	25.3879	19.5204	19.2262	18.3745	16.6732
Smok3a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Smok3c	0.127598	0.106707	0.151066	0.0622062	0.0718962	0.102603	0.170543	0.194599	0.152835	0.212018	2.45161	2.50043	1.37927	2.0007	1.60521	2.18066	2.86074	2.14887	2.37032	1.69425
Smok3b	0.127598	0.106707	0.151066	0.0622062	0.0718962	0.102603	0.170543	0.194599	0.152835	0.212018	2.45161	2.50043	1.37927	2.0007	1.60521	2.18066	2.86074	2.14887	2.37032	1.69425
Nupl1	33.1154	34.6623	37.0918	33.1383	32.6816	31.9812	37.3624	34.9278	35.7868	35.6714	58.9432	63.0785	65.5796	57.7242	60.6953	56.4165	57.7041	63.2166	56.5899	58.778
Nupl2	5.013421	5.418027	5.81315	5.387963	5.109863	5.965529	4.575927	5.34742	4.887305	5.19124	21.89879	22.637801	20.737	23.46572	22.27752	19.2081	16.92642	19.887764	18.8891	17.21592
Hoxd3os1	0.100546	0.0	0.0	0.225535	0.0	0.0848765	0.242804	0.0964078	0.0	0.0	0.875307	0.207441	0.0	0.0	0.0	0.0	0.172838	0.355973	0.0	0.396331
Ttc30a2	0.204222	0.223721	0.0	0.0	0.0	0.0318212	0.0717885	0.0942831	0.0465447	0.0	0.309782	0.0	0.0	0.375549	0.0	0.0	0.0	0.0700347	0.0	0.185116
Npat	2.83202	3.44226	3.81157	3.21146	3.47626	2.91901	3.05958	3.647	3.737	3.88544	16.5994	15.527	16.102	13.1694	14.9985	15.3717	14.1349	15.7096	14.9064	18.4666
Ttc30a1	0.861114	1.26857	2.04578	1.90129	1.44671	1.18345	1.30196	1.69562	1.21195	1.22982	4.13974	7.68008	6.02351	6.89782	6.61432	2.45295	4.03334	5.06764	4.19356	3.91572
Gga1	33.8209	38.0887	35.3657	35.9945	33.1563	30.9462	32.3913	36.611	35.1669	34.9223	27.1866	38.9285	34.7061	26.9985	38.1252	29.2017	32.3181	37.6272	33.6488	29.0524
Gga3	6.59815	7.92313	7.833885	7.159786	7.07533	7.41253	8.35537	9.9938	8.98898	9.23614	25.40934	35.8215	34.24796	28.06619	34.1443	21.8863	29.9924	33.496	31.469691	33.2877
1700018C11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.264882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sorbs1	58.09507	67.95379	57.722002	56.746579	39.58177	29.098573	49.956106	67.625201	57.475757	69.892573	97.52706	156.37933	114.20961	90.64732	62.32255	55.388132	79.591501	123.69356	98.04652	128.660208
Sorbs3	23.761577	33.10393	26.214532	22.90255	28.77704	35.02227	21.83162	24.57462	25.88261	34.92821	79.60169	128.8959	110.4498	76.09126	129.5838	158.8529	91.3858	88.3786	115.1594	156.3253
Sorbs2	27.261173	31.6360538	33.606705	27.06984	30.837968	29.3875894	22.11536	25.946165	32.050941	26.901059	68.81368	90.50245	81.76992	44.9572	73.8577	69.54151	47.495662	54.62144	78.58177	84.78251
Tshz2	8.85172	8.05915	9.39959	8.21258	6.34967	6.36562	7.98886	9.7648	9.16292	9.2654	4.52834	4.58656	4.38807	4.60832	3.14021	5.37161	3.39457	5.06603	4.45322	5.25651
Tshz3	3.42765	3.16593	3.84015	2.83395	2.5459	2.44782	3.51318	3.51549	3.58282	3.64095	2.92314	2.60235	2.38533	2.82284	2.12074	2.47935	2.41643	2.42671	1.89466	3.89563
Murc	150.107	112.232	115.059	130.562	118.138	125.176	134.871	128.245	124.973	112.987	305.288	256.509	276.254	297.621	270.098	212.832	391.557	318.826	313.17	255.108
Bbof1	0.996948	0.682014	0.72627	1.15913	0.887487	1.19475	0.748717	0.771992	0.866127	1.08436	2.6822	2.51192	3.91841	2.18655	2.61441	3.14221	2.66072	3.17289	2.71614	3.50995
Speer4d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Speer4e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Speer4a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Speer4b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Speer4c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arhgef28	3.27051	3.54706	3.38043	3.59455	3.598	3.43458	3.22034	4.67742	3.52601	3.77607	1.14619	3.1706	2.57747	2.50956	2.51713	2.44906	2.53566	3.42624	2.01849	2.32869
Malrd1	0.0	0.0	0.0	0.0100137	0.0	0.0	0.0	0.0	0.0	0.0	0.0770925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Trnt1	12.357498	14.16945	13.831206	15.981007	13.231617	13.366422	12.7666	15.01415	15.326007	13.400252	25.81604	35.57892	36.28911	27.06462	28.75978	26.82378	30.31786	34.78017	30.0058	33.6023
Arhgef26	1.04677	0.956944	1.29604	1.35066	1.00985	1.6286	0.835402	1.01012	1.17473	1.27164	0.555395	0.589287	0.410211	0.568419	0.295108	1.25148	0.436043	0.443443	0.451286	0.757956
Mkl1	18.6265	19.39353	22.04575	12.53567	18.7394	25.23538	17.92061	19.80371	19.03427	20.38373	111.361	88.1178	104.3593	70.8184	104.7959	92.961	97.8131	84.5542	94.3445	101.4703
Mkl2	30.21073	36.19222	39.06801	26.29998	32.16328	38.86969	38.61735	39.55686	34.40172	34.003	191.6957	159.9411	192.7082	143.5999	200.6111	178.52293	222.7965	190.2982	201.2854	197.101
Glp1r	0.0	0.0	0.0	0.0	0.0951631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lmna	119.918	120.6127	131.1154	102.8273	92.413	97.2008	132.4137	144.8212	128.1831	141.79	125.0961	143.8217	160.9276	102.5388	113.6708	70.3795	179.1017	145.6678	140.602	141.907
Fndc3c1	0.570467	0.726854	0.312596	0.80749	0.328809	0.437372	0.446344	0.68652	0.568858	0.693018	0.245685	0.611822	0.197138	0.240505	0.239338	0.712555	0.171468	0.3488	0.128449	0.38404
Mcemp1	0.0	0.0691548	0.0	0.0	0.0	0.0541922	0.0	0.0	0.115269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sorcs1	0.88519	0.4191028	0.763041	0.719495	0.725203	0.758263	0.643577	0.6284816	0.803448	1.007429	1.353803	1.555673	0.9132228	1.97635	1.3295714	2.485013	1.4565796	0.8332643	1.1089626	1.9714921
Sorcs2	1.47238	1.31286	1.37869	1.60413	1.2351	1.89796	1.27938	2.05721	1.69007	1.90502	1.25804	0.832769	1.46608	1.38837	1.40371	1.05311	0.879876	1.47896	1.39844	0.794402
Supt16	11.2531	12.5022	12.5912	11.9969	11.1687	12.1397	12.6033	14.8692	12.3424	13.1293	44.1673	56.1961	53.4831	43.1676	46.7595	47.7435	52.4201	52.2786	50.5617	51.3645
Trim34a	1.23654	1.83297	0.990512	0.970274	0.789383	0.808496	1.18669	1.36627	1.33967	1.70625	0.902428	0.752353	0.525662	0.513229	0.497299	0.0	0.709709	0.550152	1.11306	1.01827
Trim34b	0.614293	0.675057	1.34595	0.179542	0.633701	1.23638	0.998829	0.953583	0.738733	0.796017	0.56715	0.609781	0.516034	0.287817	0.405519	0.411658	0.671093	0.0	0.335233	0.209498
Prepl	50.31609	56.4349450012	54.947158	30.924880002	38.862788	34.3371700153	61.4915	54.844400445	78.725257	80.3792	50.13885	65.428412	53.08566	44.8805	39.76699	33.14324	79.18444	76.66915	88.68803	95.10599
4933412E24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cdhr1	0.0144587	0.0155405	0.0128718	0.0	0.0	0.0121572	0.0115418	0.0	0.0	0.025266	0.121469	0.0567306	0.0274117	0.0	0.0591686	0.0	0.0	0.0727736	0.0285882	0.0284648
Cdhr2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.346406	0.0	0.0	0.0	0.0
Cdhr3	0.305962	0.822203	0.466972	0.286722	0.176964	0.0735276	0.296783	0.165218	0.0391561	0.401362	0.414356	1.76533	0.290857	0.540637	0.0	0.368345	0.434048	0.810295	0.0868449	0.387269
Cdhr5	0.0928177	0.0332605	0.0826437	0.0678493	0.0626867	0.208273	0.173155	0.175715	0.360355	0.243794	0.130844	0.0	0.11806	0.0	0.356299	0.0	0.0820837	0.0	0.185533	0.341312
Gm12863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm36633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm12866	0.0	0.0	0.0	0.134736	0.0414023	0.0	0.0	0.0	0.0	0.0	0.0	0.162659	0.0781993	0.0	0.253583	0.300199	0.0	0.069618	0.0	0.0
Tcof1	15.9197	16.92989	14.95422	15.40075	14.9647	15.03294	15.90066	16.33593	16.35671	16.48162	21.8429	23.51652	24.63518	20.9424	19.58397	18.08559	20.50884	21.99021	22.9394	24.36794
Gm3279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0687224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr520	0.0796879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm10640	0.192499	0.27603	0.342908	0.142233	0.586917	0.270382	0.566121	0.30554	0.517604	0.620556	0.962941	1.16617	0.868129	2.15018	2.14787	1.3839	1.84285	2.55325	1.18043	0.758561
Gm10649	0.0	0.0	0.0399881	0.0	0.0455526	0.0	0.0	0.0	0.0402385	0.0	0.0955016	0.0	0.0	0.0933691	0.0	0.0	0.0	0.23028	0.0	0.0
Zik1	1.07101	1.84831	1.39662	1.77729	1.31222	1.26838	1.3728	1.49491	1.36474	1.34445	6.40137	6.74967	5.80685	6.04875	6.6378	4.2376	5.37521	6.96233	6.14664	4.87035
5730435O14Rik	0.142615	0.0	0.381111	0.48633	0.146052	0.361739	0.115244	0.13782	1.15201	0.379795	4.41194	1.50658	0.850244	2.76473	2.15892	0.0	1.24826	1.81285	0.921192	0.843723
Usp8	11.24829	11.80349	12.5329004765	12.12862	11.58429	11.83209	13.2118	14.09581	14.49232	14.98919	21.85974	33.32309	30.92863	22.18215	24.21737	35.32454	24.2494	33.16811	33.03016	36.3971
Usp1	8.55718	9.4055	10.07633	9.12945	7.68088	8.46555093004	7.78357	10.43079	9.23397	9.08593	38.1806	34.2347	37.2894	33.6364	31.3374	29.8881	32.51432	38.61496	31.0778	35.17308
Usp2	119.1305	135.7577	161.2946	126.3004	127.3402	171.7841	92.5235	108.3378	139.1181	145.5381	827.0264	752.5806	928.012	695.212	819.131	766.631	503.722	546.723	794.217	780.88
Usp3	3.690208	5.484455	4.895252	3.8122054	5.187853	5.0807743	4.645407	5.4605308	4.978412	4.814487	15.855057	18.217388	18.076798	16.37945	21.77909	16.29788	18.709551	16.707702	16.542419	15.86221
Usp4	68.73135	68.98876	70.96819	73.35311	67.15392	65.90313	74.51262	77.12961	71.79257	69.93182	59.53126	77.00297	68.74268	70.65527	67.52458	55.5512	72.07632	82.19043	74.17895	64.48336
Usp5	43.044	46.9673	43.99405	46.28495	40.74784	38.61969	44.07508	51.47587	47.0175	44.96258	43.91608	61.95458	54.23897	48.1542	52.29087	30.9011	51.1419	62.05377	53.90237	48.69526
Usp7	33.6194	35.5762	35.8364	35.932	33.9717	34.2694	40.1891	41.556	37.5959	35.9647	67.5768	89.7855	86.2696	66.9839	76.6345	78.1743	79.8261	83.6646	79.6689	87.4806
Rpl38	435.9302	436.6357	360.7294	432.7653	442.8395	414.1745	459.1743	416.0842	422.6674	376.496	188.0671	166.8153	136.1861	169.8046	160.0366	100.6447	135.4328	145.19728	167.7027	98.6392
Rpl39	399.174	388.069	429.612	432.004	421.976	369.553	414.707	400.342	421.767	391.267	138.75	101.2	96.3187	123.342	119.529	94.7211	93.2583	110.874	104.869	77.3352
Rpl36	727.919	682.686	668.518	760.332	704.14	599.792	671.84	731.243	679.486	707.236	248.892	210.278	206.357	256.398	221.538	95.2444	220.323	195.852	204.612	146.32
Rpl37	245.642	259.212	236.902	228.307	233.864	230.216	249.986	244.108	266.549	246.352	84.7908	58.0281	66.8391	94.6348	86.4431	47.3129	73.0926	65.4621	69.6718	55.7198
Rpl34	10.50428	8.54907	8.51579	14.30476	13.430959	10.841873	11.768198	11.92349	9.200663	7.41246	11.90973	13.38117	12.911457	9.85982	9.304187	2.86976	13.224832	10.132919	14.66001	4.75884
Rpl35	1067.7	1023.22	1058.87	1077.46	1014.54	939.948	1017.11	966.85	1034.3	910.106	264.946	244.106	256.907	310.453	239.164	197.204	249.721	222.103	217.434	212.122
Rpl32	698.377	693.76	695.701	729.051	677.956	631.553	684.593	709.184	699.31	662.194	243.215	212.631	185.549	266.394	192.102	178.461	205.913	191.292	210.533	182.422
Rpl30	3.53753	5.45592	8.64484	3.89104	4.984557	5.90142	5.85776	7.77143	7.0768	3.33822	14.1958	7.76821	6.804247	11.58959	10.08734	5.66826	13.95293	8.45708	4.91676	13.49567
Rpl31	269.98179	249.418194	241.78088	237.45733	231.78271	224.35456	287.468	260.24939	251.71714	249.29576	105.03161	79.33313	111.31428	125.11265	99.17512	65.06103	98.549165	95.392995	102.48771	85.67571
Anp32e	72.12917	73.03539	77.57234	77.34226	70.21145	67.20764	74.89657	76.23771	73.69333	69.16389	84.09766	88.95863	97.6981	87.34679	84.86194	67.81357	93.9101	99.5293	98.153007	86.0348
Fam13b	7.18205	7.86315	7.97138	9.3434	8.3278	8.77977	9.4935	9.26661	8.20859	8.11077	26.8982	28.9286	25.978	23.5785	26.7554	19.6768	28.4334	28.8141	26.2203	27.1179
Fam13c	5.965249	8.06855	6.3291557	5.35899	5.21121	4.0434	6.38979812	6.82327	6.3833605005	6.79056000031	12.41537	15.91364	8.58225	7.122831	8.88351	9.895061	15.92745	11.68272	14.09323	16.3226
Fam13a	13.2597	16.6508	15.5039	11.8529	9.2235	10.0627	13.1403	18.9304	13.5612	18.6552	87.4414	89.5452	74.615	50.2985	44.2614	40.5751	59.9442	81.4332	65.1908	89.0674
Bcas2	41.3275	37.6739	38.6717	49.9495	39.1641	43.5881	41.9139	43.0502	38.8675	39.8583	51.4712	55.0546	59.8212	54.0971	53.9111	58.5364	47.9122	43.4633	43.1372	36.9785
Bcas3	23.629444	26.18084	24.56886	27.05068	24.616346728	20.305588	21.8633735908	23.39775	21.1526	22.808116	31.6753214	38.632	35.9813001972	31.66501621	32.13126835	29.7934233306	28.6036300354	28.18985904	31.70564	33.04641
Bcas1	0.499689	0.282001	0.519018	0.796441	0.2165124	0.717965	0.598686	0.393428	0.720977	0.691821	0.482269	0.473799	0.166265	0.25743	0.299048	1.28802	0.253288	0.385734	0.578756	0.645682
Gm8369	0.225027	0.329801	0.227645	0.386681	0.0	0.117703	0.122887	0.493219	0.68721	0.269275	1.74533	2.52978	1.9667	0.532877	2.09709	0.704448	2.84935	1.92125	2.08301	2.00697
Gm8363	0.0	0.0	0.0	0.035051	0.0	0.0	0.0	0.0	0.0	0.0	0.0676003	0.0	0.0	0.0661252	0.0	0.0	0.0	0.0	0.0	0.0
Krtap28-13	0.0755912	0.162611	0.0	0.0	0.0	0.127477	0.0	0.14428	0.0677606	0.0	1.13983	1.69032	0.733782	0.0	0.635794	0.0	0.385271	0.790322	0.77861	0.0
Hist3h2ba	0.224071	0.241465	0.399117	0.520664	0.462419	0.760229	0.182436	1.09843	0.402528	0.401323	2.50529	3.42052	4.85627	0.490949	0.989414	3.14237	0.400174	0.0	1.00326	0.881791
Mlycd	61.9322	72.3466	56.0658	56.2541	48.7901	41.2904	39.4839	56.9047	48.123	55.7924	98.4016	142.392	95.6119	64.7769	66.8777	34.2828	45.8007	65.2042	65.2408	50.9091
Hist4h4	31.5014	31.3071	30.036	38.202	23.4785	28.2448	30.7119	48.5669	27.6881	29.597	40.4455	48.264	35.902	34.3925	42.2894	6.36953	35.8456	41.8887	29.7966	19.2069
Rpl3l	526.21726	511.6621	527.74662	523.57649	517.98161	479.75038	534.95253	488.3083	511.88365	504.37195	242.8435	292.7371	253.5484	223.6603	222.9746	189.4312	242.9091	258.0533	250.1636	259.1252
Ttbk2	6.3964983	7.61946404	8.43856084	7.59593477	7.03642	6.74123080427	7.35465888	7.7951888	7.54057	7.6474953	22.3686303613	33.970934489	30.685046	21.460722	25.234325295	19.05111	23.89862926	24.98080971	26.277938	26.8384312
Ammecr1l	9.73483	9.29909	10.49195	10.417038	9.631659	10.65021	9.20084	10.56835	11.46647	11.3903	53.98837	39.40118	48.55585	52.48844	51.94462	35.82332	41.03255	42.8459	47.36467	42.6954
Ttbk1	0.124769	0.0670475	0.150736	0.213475	0.0900937	0.344611	0.227532	0.176442	0.135704	0.23344	0.560264	0.348569	0.640685	0.548539	0.563909	1.63997	0.483748	0.625876	0.456487	0.684199
Ncor2	36.16366	41.41077	43.05733	41.01706	40.49797	47.32449	51.70889	53.16509	48.49684	49.95272	85.595	93.2217	109.9836	97.3414	112.7067	123.7783	109.0298	118.7433	109.7868	135.6311
